expt,subjectID,site,stimulus,task,attention,AUC,alphaC,betaC,gammaC,lambdaC,alphaA,betaA,gammaA,lambdaA,alphaR,betaR,gammaR,lambdaR
2,044,1,1,1,1,0.0408113721595393,1.15645265338669,3.53292500258692,0.583019578011651,0.292682926829268,0.124073338023934,0.777020432219033,0.5,0.212543554006969,9.32071847026157,4.54675946229304,1.1660391560233,1.37704918032787
3,S0021,0,0,0,-1,0.060778240074511,0.147014431793363,3.954687469549,0.0798046442014492,0.279338109129743,0.128821276035122,5.90761652495591,0.5,0.30801585690166,1.14122788034859,0.669421830757458,0.159609288402898,0.906895222666822
3,S0049,0,0,0,-1,0.235820286063892,0.185222704827681,4.47249618233588,0.352363933655435,0.125716963385084,0.211129609898676,3.92131456729088,0.5,0.142572548309041,0.877293833473061,1.14056041809107,0.704727867310871,0.881775382962076
3,S0093,0,0,0,-1,0.0726483255508836,0.160868214257773,3.99009859019116,0.171343407333186,0.283475259255975,0.177545952661044,21.6643536793134,0.5,0.364768630278483,0.906065229010821,0.184178058078935,0.342686814666372,0.777137165110814
3,S0094,0,0,0,-1,0.122774409037963,0.227071253932332,2.84428426084731,0.0509041914985063,0.132615653958948,0.261617167004035,3.19417319608765,0.5,0.227982211576787,0.867952422743075,0.890460249410115,0.101808382997013,0.581692988421079
3,S0009,0,0,0,-1,0.0827428043064078,0.168331561277065,3.45347582531482,0.0172621124400614,0.0881887091315038,0.159845066267947,2.73246680279748,0.5,0.280747874033317,1.05309200469718,1.26386744087034,0.0345242248801228,0.314120665864912
3,S0067,0,0,0,-1,0.0990947053625387,0.266951676379024,1.68237067488208,0.376060873646391,0.136206991627611,0.195941311657626,2.57887565429269,0.5,0.309263276750731,1.36240629462294,0.652365953388127,0.752121747292782,0.440424071873866
3,S0082,0,0,0,-1,0.0353484906377715,0.16952625904037,1.87602803480065,0.110670059936522,0.209877888248686,0.088226212395116,3.39289641537156,0.5,0.35295128886904,1.92149537465301,0.552928178502969,0.221340119873043,0.594636979287416
3,S0068,0,0,0,-1,0.196890786280205,0.229480199649078,2.844711052416,0.294997378471034,4.25870249352342e-12,0.321629194501736,2.46757232770329,0.5,2.0550112164122e-10,0.713493064597528,1.15283796161863,0.589994756942069,0.0207234999960662
3,S0066,0,0,0,-1,0.120629756702945,0.203964112754111,2.74924530580386,0.104639390180027,0.286064340536176,0.234538173224653,3.75770723433774,0.5,0.24374987271777,0.869641431711604,0.731628393154581,0.209278780360054,1.17359790734086
3,S0063,0,0,0,-1,0.146433792682485,0.092248557649234,1.86159148838394,0.342564334438662,0.276228905024406,0.135030624297918,150.702797760378,0.5,0.270831857151792,0.683167674954281,0.0123527334332832,0.685128668877323,1.0199276699919
3,S0091,0,0,0,-1,0.0521178633618037,0.248555624645144,1.50961267368537,0.174386292288539,0.421083582063765,0.273378585146976,17.6205246978878,0.5,0.377527700634387,0.909199323390723,0.085673536944466,0.348772584577078,1.11537135250258
3,S0087,0,0,0,-1,0.146872208173764,0.222916428109127,2.32910676516753,0.136477318698352,0.217487102755545,0.268282642382036,4.1089659125651,0.5,0.235671847647161,0.830901418481232,0.566835260921778,0.272954637396705,0.922838705288032
3,S0092,0,0,0,-1,0.0393430818525399,0.201978524597159,2.67342414927069,0.0638610900861251,0.302879945087521,0.695331743832358,2.30434651459243,0.5,9.1806266584306e-10,0.290477928540906,1.16016585714911,0.12772218017225,329912059.771415
3,S0095,0,0,0,-1,0.00504326642151841,0.23367174844397,6.11555456930844,0.0840544403586402,0.421748857098256,18.8984454799506,7.53010423029377e-14,0.5,0.39830149174562,0.0123646015589945,81214739959447.6,0.16810888071728,1.05886838447397
3,S0090,0,0,0,-1,0.223621529846006,0.1653916952504,22.4400118945606,0.828109972979347,0.0209644466776656,0.0881567573344847,3.18358959868747,0.5,0.227394971734898,1.87610910667767,7.0486509642487,1.65621994595869,0.092193976488215
3,045,1,0,0,-1,0.167103777578841,0.240811690954132,3.42939890388208,0.0376860386176971,0.14619131590688,0.261432543152744,3.37201059946953,0.5,0.074150215351397,0.921123621604506,1.01701901661329,0.0753720772353942,1.97155618785571
3,047,1,0,0,-1,0.161198025514483,0.152591760396494,2.17217791782855,0.154102973540474,0.0115082698876948,0.125631890313916,6.06802215398162,0.5,0.170083673734311,1.21459416088713,0.357971322896909,0.308205947080947,0.0676624018932699
3,048,1,0,0,-1,0.142680423738242,0.174176808173174,4.25551642655126,0.136301559544507,0.034343783445139,0.400658382002205,1.54140938438248,0.5,4.46305039900577e-12,0.434726480206811,2.76079571700291,0.272603119089013,7695136817.8118
3,049,1,0,0,-1,0.303512061845269,0.188616258002287,3.25075093813954,0.28973818560021,0.0597357838540539,0.21377921587655,38.6835054782654,0.5,0.100019563506139,0.882294647910048,0.0840345490396674,0.57947637120042,0.597240997261375
3,050,1,0,0,-1,0.0244304182226197,0.212623646005282,3.63825417931942,0.407173637043661,0.151315853901258,43.6900840463207,3.04128762254977e-14,0.5,0.400772087185025,0.00486663394329606,119628743836769,0.814347274087322,0.377560859999214
3,051,1,0,0,-1,0.276984504799389,0.252213531635928,2.75354644800109,0.345897565916774,3.72711358472006e-12,0.324205399871169,61.5005455081288,0.5,0.0584947730861151,0.777943648489974,0.0447727158393602,0.691795131833548,6.37170363791832e-11
3,052,1,0,0,-1,0.0479546809182487,0.199591063127813,5.96169261187525,0.0644911879724982,0.631160876071462,0.169596263676146,0.958324005629239,0.5,0.0192372761689862,1.17686002510612,6.22095718865019,0.128982375944996,32.8092641872554
3,054,1,0,0,-1,0.122344582957588,0.182457149472224,3.84596431105765,0.0771485490215197,0.306922691662263,0.206144422023734,6.42175367294132,0.5,0.246338113364988,0.885093798226649,0.598896268360929,0.154297098043039,1.24594074164849
3,056,1,0,0,-1,0.297812546896026,0.108961669621533,0.408833029177402,0.785868170389722,4.25184685782805e-11,0.18049764264782,3.99289104994554,0.5,0.173418423829659,0.603673643728052,0.102390229050447,1.57173634077944,2.45178497412964e-10
3,057,1,0,0,-1,0.105148614205025,0.181223636346304,4.02580375819318,0.105511957479727,0.103770057337726,0.215454111927188,8.75297794340682,0.5,0.344990988872278,0.841124055258447,0.459935325351256,0.211023914959455,0.300790631305861
3,058,1,0,0,-1,0.204398261788339,0.306002802460284,2.95573818425567,0.799257040127514,9.7758923931105e-14,0.262046703215838,2.32246766033111,0.5,0.193192397576592,1.16774147014641,1.27267140668572,1.59851408025503,5.06018482908201e-13
3,059,1,0,0,-1,0.202963855436117,0.168033571332641,3.08175435668401,0.107236971666365,0.0431097680636898,0.201256858041207,2.62192550406986,0.5,0.156666535443742,0.834920970982448,1.17537830571478,0.214473943332731,0.275168962801058
3,060,1,0,0,-1,0.203458466535191,0.140765918077706,50.2368782454671,0.780679032929376,0.0833332838133978,0.442808214070952,1.88098411559557,0.5,3.9571372403835e-08,0.317893646966428,26.7077631485265,1.56135806585875,2105898.24792939
3,061,1,0,0,-1,0.151016738403309,0.193949648936554,4.84642147704142,0.33119002829126,0.163786685255787,0.195124105595292,4.55110714833099,0.5,0.235508543156455,0.993980976081073,1.06488845880474,0.662380056582519,0.695459634120274
3,062,1,0,0,-1,0.245569642024185,0.194584378538281,2.55627830132625,0.124243725440935,0.0108445894846484,0.201923882311314,5.812630161839,0.5,0.0749044551786509,0.963652126291246,0.439779967097974,0.24848745088187,0.144778964866422
3,S0021,0,0,0,0,0.0545650859864232,0.154765415479063,4.00111676400324,0.0447593576015071,3.94657065715413e-14,0.158889294251748,4.66988860077418,0.5,0.0205938359271127,0.974045584429679,0.856790623086796,0.0895187152030141,1.91638443227485e-12
3,S0049,0,0,0,0,0.171827941405074,0.141431726074102,2.78117235471256,0.214037519568795,1.58610309214188e-14,0.148036840571579,2.1579162458545,0.5,0.0155336528626876,0.955381954438005,1.28882312279514,0.42807503913759,1.02107540715794e-12
3,S0093,0,0,0,0,0.0459202302764123,0.15748643271406,3.34141110931982,0.0859373936700007,0.0219844519358101,0.171787974846637,3.76976696757267,0.5,0.19165173160308,0.916748875203026,0.886370732743551,0.171874787340001,0.11471042683476
3,S0094,0,0,0,0,0.107498021372805,0.172764418842485,2.73554366033762,0.0555906037164793,0.0245544287227662,0.181753599692072,4.20520072905668,0.5,0.113046496893,0.950541937739792,0.650514407418374,0.111181207432959,0.217206453960332
3,S0009,0,0,0,0,0.0931860977016886,0.146369383884374,4.15095726684936,0.016787336402428,0.0276509866536159,0.147712892520523,10.0505203303406,0.5,0.113084675740747,0.990904594627975,0.413009190610598,0.0335746728048561,0.244515770792917
3,S0067,0,0,0,0,0.105137619655022,0.188690062688217,3.57165792976054,0.409983274265036,4.80407552102343e-09,0.244150793213474,2.92096644084562,0.5,2.73128735111548e-13,0.772842308659774,1.22276582154999,0.819966548530073,17589.0519870105
3,S0082,0,0,0,0,0.0308820410269632,0.149195407668333,3.1076648135677,0.143664927878778,0.0326155406844606,0.146729150267516,2.00530006934195,0.5,0.121574988897156,1.01680823065029,1.54972558026565,0.287329855757556,0.268275086679638
3,S0068,0,0,0,0,0.18186638773192,0.156618741362216,3.25622969534871,0.254255819822245,3.0303914352171e-14,0.180571576621097,3.38206041262325,0.5,0.0612759266219238,0.867349913496394,0.962794657125316,0.508511639644489,4.94548447045901e-13
3,S0066,0,0,0,0,0.0925638084951409,0.19599349147337,3.76431405401907,0.0665524336591648,1.08055341130637e-14,0.220657349892889,3.42371293378247,0.5,9.99024700210251e-14,0.888225529620964,1.09948296683282,0.13310486731833,0.108160830365752
3,S0063,0,0,0,0,0.128580275720293,0.103099310328355,1.86441576762326,0.33630281004286,1.82850798101885e-13,0.137100604774713,2.01275403721432,0.5,0.0272723138869039,0.751997487522176,0.926300846080347,0.67260562008572,6.70463088904567e-12
3,S0091,0,0,0,0,0.0188227520600051,0.193847033508142,2.67999913752724,0.0567628619668233,0.135274752458174,0.18086076642511,1.63558114271834,0.5,0.254338215619274,1.07180256580638,1.63856079501691,0.113525723933647,0.531869550664263
3,S0087,0,0,0,0,0.107006568975505,0.184464983969069,3.06773474411524,0.0947770027513312,5.21640798266611e-15,0.225156128603626,2.52373223901491,0.5,2.48723197130773e-13,0.819275873648582,1.21555476317594,0.189554005502662,0.0209727441703937
3,S0092,0,0,0,0,0.00918787751593537,0.183047636134147,3.39501491754066,0.0455872739672818,0.0239567930059687,0.291200760146623,1.93821414935253,0.5,2.80592582412211e-12,0.628596010676553,1.75162012859868,0.0911745479345637,8537928123.4079
3,S0095,0,0,0,0,0.00265011664421597,0.194269036549154,3.7784886089021,0.0390296440258466,6.79170887705964e-14,0.202093347575404,1.60588142785641,0.5,0.120815762559929,0.96128367845789,2.35290634996991,0.0780592880516933,5.62154203487371e-13
3,S0090,0,0,0,0,0.222006680641145,0.11476360337086,47.4635306154856,0.799479026464269,0.0166666856361661,0.138383714548643,1.50666105802553,0.5,0.0480267630168131,0.829314372324636,31.5024605983288,1.59895805292854,0.347029126871021
3,045,1,0,0,0,0.142482771709436,0.200371063555244,5.95714172430703,0.0153765367408547,0.0216133851505861,0.202910437952442,5.75364544056226,0.5,1.77744614321503e-16,0.987485245102113,1.03536823494721,0.0307530734817094,121597974898367
3,047,1,0,0,0,0.156186617479185,0.121347312512409,3.50315536342868,0.0997131702529471,9.32665413968726e-14,0.124131712303429,5.26972207771539,0.5,0.0335225195702943,0.977568989105588,0.66477042086201,0.199426340505894,2.78220559171573e-12
3,048,1,0,0,0,0.13103081949229,0.137338890015599,6.59124904202064,0.0900604353492708,0.0273722878525672,0.140209995532591,15.2855305293449,0.5,0.156334994380563,0.979522818568775,0.431208392104343,0.180120870698542,0.175087401007195
3,049,1,0,0,0,0.232366575802258,0.145225615357401,2.99528272400278,0.213006260769052,0.0177470893292839,0.164911325547364,1.96051054111865,0.5,0.0697438872861598,0.880628512780288,1.52780750788195,0.426012521538103,0.254460856999086
3,050,1,0,0,0,0.0273025934796466,0.20220764711895,4.54238335007657,0.454471025532216,0.0974905586040485,0.533490093285079,0.99710445489063,0.5,3.98495607986985e-11,0.379027932597236,4.55557422073178,0.908942051064432,2446465071.38499
3,051,1,0,0,0,0.191399568171193,0.190530314558864,2.89974741836712,0.398474164439224,4.60366512487976e-13,0.198418258733084,3.30925464304368,0.5,5.52946251206168e-15,0.960245875432108,0.876253939678718,0.796948328878449,83.2570094260983
3,052,1,0,0,0,0.0299068928120848,0.216311299380658,3.04499026556032,0.0106389894151619,0.232812726786968,0.12489896358721,1.86209721749189,0.5,6.45324000554385e-14,1.73189026688455,1.63524773946105,0.0212779788303238,3607687403334.81
3,054,1,0,0,0,0.078460371190881,0.184826051426096,4.36743127048731,0.0173732973748719,0.0381924740457805,0.211462644307068,2.99722586853244,0.5,0.0445724215353632,0.874036414477572,1.45715787266503,0.0347465947497438,0.856863341281089
3,056,1,0,0,0,0.259741706802023,0.12025879997388,1.78217513369244,0.662196030841309,3.71093715290263e-13,0.159124473883356,1.73258681464647,0.5,1.55495473129955e-12,0.755753009194764,1.02862097219416,1.32439206168262,0.238652423649736
3,057,1,0,0,0,0.0661585929282635,0.157334030997334,3.3474430055823,0.0275683232293297,1.53437770551013e-13,0.136673643397282,70.2464671969904,0.5,0.160000001764611,1.15116585090218,0.0476528306568807,0.0551366464586594,9.58986055367349e-13
3,058,1,0,0,0,0.216278323907202,0.124819115225284,2.36363068748198,0.739632919131769,9.31334709320226e-15,0.158878683786472,4.92296697516935,0.5,0.1120801718649,0.785625310145677,0.480123206067347,1.47926583826354,8.30954033906057e-14
3,059,1,0,0,0,0.133101593341086,0.156855661533887,4.43568977551401,0.0553335092233407,2.11387199407498e-14,0.17166669807382,2.31130751090444,0.5,0.0614967793047714,0.913722133028018,1.91912575656291,0.110667018446681,3.43737024600729e-13
3,060,1,0,0,0,0.195651681906317,0.157805871231366,3.24387060369516,0.537742954064061,3.4563040400026e-13,0.224977965425704,4.62940579268824,0.5,0.0617059037497524,0.701428119561689,0.700709928867887,1.07548590812812,5.60125341331942e-12
3,061,1,0,0,0,0.138581188627074,0.163043958980227,3.53354175483971,0.235540199334432,0.0194882216554219,0.18228761129843,3.60978910438821,0.5,0.0621438721981788,0.894432473051072,0.978877616574384,0.471080398668864,0.313598444481755
3,062,1,0,0,0,0.178341602272211,0.136905085840616,5.97700025673546,0.0518407380703391,0.157850924287638,0.14177322723064,3.67442591897741,0.5,0.0939027097077345,0.965662477428801,1.62664873058561,0.103681476140678,1.68100499739505
3,S0021,0,0,0,1,0.0431947110268903,0.124924163351531,3.59324853233697,0.0504993834892822,1.66935300577598e-13,0.126908506960675,3.39159432116877,0.5,9.46942459871078e-14,0.984363982709539,1.05945705531748,0.100998766978564,1.7628874789322
3,S0049,0,0,0,1,0.1377619345982,0.136633762657295,3.46846010556154,0.11627592374198,1.00877623604658e-14,0.133489591650904,3.1066923883193,0.5,1.56017338407348e-13,1.02355367911091,1.1164478718918,0.23255184748396,0.0646579570158256
3,S0093,0,0,0,1,0.0385910415488981,0.137778379443233,3.56319485469129,0.130063420375264,1.65301633852966e-14,0.129583959515695,4.87156543201647,0.5,0.093851716562162,1.06323637553725,0.731427075016499,0.260126840750528,1.76130645136873e-13
3,S0094,0,0,0,1,0.0890732621159872,0.130018548246137,3.65753004410508,0.04978874889877,3.4772068344331e-15,0.138784865309312,4.3629253508027,0.5,0.00799490066107011,0.936835208625687,0.838320564763309,0.09957749779754,4.34928085018592e-13
3,S0009,0,0,0,1,0.046665057839767,0.135855766203696,3.98728796875017,0.0116891359726877,3.5225289511593e-14,0.139126554464914,3.69711475748569,0.5,0.00721165506127119,0.976490553699133,1.07848639555398,0.0233782719453754,4.88449450400972e-12
3,S0067,0,0,0,1,0.0733805103468424,0.132722756667733,2.77196425725844,0.231886939917989,1.73463673891962e-12,0.140966249125292,2.97685664965811,0.5,0.0078497031677747,0.941521516613296,0.931171562317856,0.463773879835978,2.20981188950024e-10
3,S0082,0,0,0,1,0.0593288143527482,0.11681903561772,2.89335824093874,0.354318267739284,3.39009861386126e-15,0.121669102216255,2.27209710819872,0.5,0.0147287071471522,0.96013723689754,1.27343071319365,0.708636535478569,2.30169462940047e-13
3,S0068,0,0,0,1,0.115600362848105,0.11874474044633,3.03048084037773,0.130054355701131,4.19556877874887e-13,0.115924325921728,3.05868549507082,0.5,0.0136156900894897,1.0243297901642,0.99077883138409,0.260108711402262,3.08142205879638e-11
3,S0066,0,0,0,1,0.0655746117426263,0.151093555296789,3.67323253115298,0.0328195944551536,0.00128543232586316,0.150157333848155,3.51433260294993,0.5,0.00251946497078536,1.00623493654716,1.04521482345458,0.0656391889103072,0.51020051509685
3,S0063,0,0,0,1,0.0882533099435507,0.0967245615647407,2.6267993377334,0.228975653131065,6.57682370783084e-15,0.0985067775231934,2.56187806478205,0.5,1.74914770535755e-14,0.981907681854347,1.02534128139969,0.45795130626213,0.37600161997105
3,S0091,0,0,0,1,0.0196185501841627,0.120003414660711,3.02716006319596,0.0903804799425601,0.00418145854502939,0.122320368266112,2.29976248789565,0.5,0.0287972667245456,0.981058317283995,1.31629247764881,0.18076095988512,0.145203313391728
3,S0087,0,0,0,1,0.0731882159242794,0.148401487322785,3.9138767830667,0.0437062539109427,0.00909702015372265,0.145797646059284,3.79923549598904,0.5,0.0207641537980775,1.01785928191489,1.03017483048858,0.0874125078218854,0.438111769070258
3,S0092,0,0,0,1,0.00712311953050257,0.136858614939739,4.18983144597933,0.0269599291124659,0.0139715358477456,0.146792831141104,3.32872310181878,0.5,0.0229804582796652,0.93232492265364,1.25869028988625,0.0539198582249317,0.607974639918675
3,S0095,0,0,0,1,0.0103973906607232,0.144564568974491,4.4960341045188,0.156154399855692,0.00714365988007529,0.142553469489736,3.122494400917,0.5,0.0207299006453379,1.01410768529137,1.43988540161943,0.312308799711384,0.34460656624912
3,S0090,0,0,0,1,0.205155455583382,0.0951483885129758,2.86451045295891,0.627130532444649,1.7476847250221e-14,0.108806963229232,2.81778279940671,0.5,3.50494026367785e-13,0.874469663421441,1.01658312825319,1.2542610648893,0.0498634668080819
3,045,1,0,0,1,0.157065527982849,0.178218691048863,5.23215845374079,0.00188517964185109,2.76843774264906e-14,0.183236333892664,5.77326941009478,0.5,5.00825944574666e-15,0.972616550783316,0.906273046013088,0.00377035928370218,5.52774426452727
3,047,1,0,0,1,0.128781394409764,0.10963682703937,2.5877970122275,0.111155138056412,8.41910012479549e-15,0.109193147129916,2.63450458067256,0.5,0.0109239157863167,1.00406325782446,0.982270834225258,0.222310276112824,7.70703499503471e-13
3,048,1,0,0,1,0.0544623797619054,0.120544599560556,4.75767242725628,0.088061217184184,0.0125172828097945,0.126910758950114,2.54876297456165,0.5,0.0137057146513551,0.949837512262763,1.86665942448985,0.176122434368368,0.913289319689495
3,049,1,0,0,1,0.16235619847721,0.135708742669119,4.08923089483274,0.110719943353323,0.036356255127627,0.132643632504885,2.86003761936583,0.5,0.0329376499953446,1.02310785754545,1.42978220536115,0.221439886706646,1.10379019549864
3,050,1,0,0,1,0.0203441929629779,0.145605594815604,2.14389552178602,0.327192827061294,0.00870059238170611,0.154711576178042,1.32287077764008,0.5,0.0493346365307418,0.941142210638725,1.62063865800301,0.654385654122588,0.176358700368341
3,051,1,0,0,1,0.104826789821219,0.138367680791008,3.56561298448565,0.291532583525154,1.17473712387507e-14,0.0962021371177214,1.93585617755207,0.5,2.12628054198934e-13,1.43830152776844,1.84187907440233,0.583065167050308,0.0552484538458876
3,052,1,0,0,1,0.0328024901459511,0.18745935050213,3.43851257886619,0.0385368051449254,0.164226196845608,0.0991612186798612,2.51688083154158,0.5,0.00383727132877744,1.89045024857284,1.3661801289019,0.0770736102898509,42.7976504069445
3,054,1,0,0,1,0.065150138608741,0.172348455662294,5.31467233563568,0.00198338900741777,0.0212826821166111,0.172522067989443,5.47009082560227,0.5,0.0149025213923276,0.998993680465503,0.971587585120311,0.00396677801483555,1.42812625839063
3,056,1,0,0,1,0.270521024210046,0.0864674462129135,2.11735089338632,0.749876541238031,1.0517417129313e-13,0.0978840967011387,2.00756892483709,0.5,0.0100756043161697,0.883365624519347,1.05468403460077,1.49975308247606,1.04384975821591e-11
3,057,1,0,0,1,0.0171316195996307,0.124508407788636,3.47630365612108,0.0681408328743415,2.80377075310323e-14,0.109671969826167,2.27098391562443,0.5,0.0171347965986731,1.13528012659921,1.5307478103231,0.136281665748683,1.63630232606341e-12
